,Año,País,Jornada,Equipo local,Equipo visitante,Últimos partidos local,Últimos partidos visitante,Puntos totales local,Puntos totales visitante,PG local,PG visitante,PE local,PE visitante,PP local,PP visitante,Goles a favor local,Goles a favor visitante,Goles en contra local,Goles en contra visitante,Porterías a cero local,Porterías a cero visitante,Total tiros local,Total tiros visitante,Posesión equipo local,Posesión equipo visitante,Disparos equipo local,Disparos equipo visitante,Disparos a puerta equipo local,Disparos a puerta equipo visitante,Tarjetas amarillas equipo local,Tarjetas amarillas equipo visitante,Tarjetas rojas equipo local,Tarjetas rojas equipo visitante,Faltas equipo local,Faltas equipo visitante,Córners equipo local,Córners equipo visitante,Paradas equipo local,Paradas equipo visitante,Resultado,Clustering local,Clustering visitante
4262,2020,IT,9,Lazio,Udinese,DVVEV,VDDEV,14.0,7.0,4.0,2.0,2.0,1.0,2.0,5.0,13.0,7.0,13.0,11.0,2.0,2.0,103.0,94.0,0.55,0.45,10,9,5,4,3,4,0,0,18,12,4,4,1,5,2,4.0,4.0
4263,2020,IT,9,Milan,Fiorentina,VEVEV,EVDED,20.0,8.0,6.0,2.0,2.0,2.0,0.0,4.0,19.0,10.0,8.0,13.0,3.0,8.0,128.0,85.0,0.45,0.55,15,5,2,2,2,4,0,0,17,17,3,6,2,1,0,4.0,4.0
4264,2020,IT,9,Bologna,Crotone,DDVDV,EDDED,9.0,2.0,3.0,0.0,0.0,2.0,5.0,6.0,13.0,6.0,14.0,19.0,0.0,1.0,122.0,81.0,0.51,0.49,14,8,7,1,2,4,0,0,17,18,10,3,1,6,0,4.0,4.0
4265,2020,IT,9,Cagliari,Spezia,VVDVD,EEDVE,10.0,9.0,3.0,2.0,1.0,3.0,4.0,3.0,14.0,11.0,17.0,15.0,7.0,3.0,85.0,83.0,0.4,0.6,12,14,5,4,0,4,0,0,16,19,4,5,3,3,1,4.0,4.0
4266,2020,IT,9,Napoli,Roma,VVDVD,VEVVV,15.0,17.0,5.0,5.0,0.0,2.0,2.0,1.0,16.0,19.0,7.0,11.0,3.0,3.0,133.0,130.0,0.55,0.45,14,8,8,1,1,2,0,0,3,12,11,4,1,4,0,4.0,4.0
4267,2020,IT,9,Torino,Sampdoria,EDVED,VVEDD,5.0,10.0,1.0,3.0,2.0,1.0,5.0,4.0,14.0,12.0,20.0,13.0,7.0,7.0,75.0,84.0,0.53,0.47,14,11,7,2,1,2,0,0,19,17,6,2,0,5,1,4.0,4.0
4268,2020,IT,9,Genoa,Parma,DEDDD,DEEED,5.0,6.0,1.0,1.0,2.0,3.0,5.0,4.0,7.0,8.0,16.0,16.0,1.0,2.0,73.0,62.0,0.51,0.49,14,9,5,3,2,2,0,0,14,20,2,2,0,4,2,4.0,4.0
4269,2020,IT,10,Spezia,Lazio,EDVEE,VVEVD,10.0,14.0,2.0,4.0,4.0,2.0,3.0,3.0,13.0,14.0,17.0,16.0,3.0,2.0,97.0,113.0,0.65,0.35,15,4,4,2,3,1,0,0,15,13,7,0,0,2,2,4.0,4.0
4270,2020,IT,10,Juventus,Torino,EVEVE,DVEDE,14.0,6.0,3.0,1.0,5.0,3.0,0.0,5.0,15.0,16.0,7.0,22.0,2.0,7.0,117.0,89.0,0.65,0.35,17,7,4,2,3,3,1,0,19,16,13,1,1,2,0,4.0,4.0
4271,2020,IT,10,Inter,Bologna,VEEVV,DVDVV,18.0,12.0,5.0,4.0,3.0,0.0,1.0,5.0,23.0,14.0,13.0,14.0,2.0,1.0,141.0,136.0,0.46,0.54,14,14,7,7,1,2,0,0,13,15,7,3,6,4,0,4.0,4.0
4272,2020,IT,10,Hellas Verona,Cagliari,EVEDV,VDVDE,15.0,11.0,4.0,3.0,3.0,2.0,2.0,4.0,12.0,16.0,7.0,19.0,10.0,7.0,97.0,97.0,0.51,0.49,18,13,3,3,2,0,0,0,13,16,7,5,1,1,1,4.0,4.0
4273,2020,IT,10,Parma,Benevento,EEEDV,DDDVE,9.0,10.0,2.0,3.0,3.0,1.0,4.0,5.0,10.0,12.0,17.0,21.0,2.0,2.0,71.0,89.0,0.56,0.44,10,8,0,2,4,4,0,0,14,12,6,3,2,0,1,4.0,4.0
4274,2020,IT,10,Roma,Sassuolo,EVVVD,EVEVD,17.0,18.0,5.0,5.0,2.0,3.0,2.0,1.0,19.0,20.0,15.0,12.0,3.0,10.0,138.0,130.0,0.44,0.56,16,5,1,1,5,3,1,0,13,15,12,5,1,1,1,4.0,4.0
4275,2020,IT,10,Crotone,Napoli,DDEDD,VDVDV,2.0,18.0,0.0,6.0,2.0,0.0,7.0,2.0,6.0,20.0,20.0,7.0,1.0,4.0,89.0,147.0,0.39,0.61,6,14,1,6,3,3,1,0,13,10,4,1,2,1,2,4.0,3.0
4276,2020,IT,10,Sampdoria,Milan,VEDDE,EVEVV,11.0,23.0,3.0,7.0,2.0,2.0,4.0,0.0,14.0,21.0,15.0,8.0,7.0,4.0,95.0,143.0,0.39,0.61,11,13,3,4,2,1,0,0,12,17,9,6,3,2,2,4.0,3.0
4277,2020,IT,10,Fiorentina,Genoa,VDEDD,EDDDD,8.0,5.0,2.0,1.0,2.0,2.0,5.0,6.0,10.0,8.0,15.0,18.0,8.0,1.0,90.0,87.0,0.61,0.39,19,7,6,3,2,2,0,0,7,20,5,1,2,1,1,4.0,4.0
4278,2020,IT,11,Sassuolo,Benevento,VEVDE,DDVEE,19.0,11.0,5.0,3.0,4.0,2.0,1.0,5.0,20.0,12.0,12.0,21.0,11.0,3.0,135.0,97.0,0.48,0.52,5,30,1,4,2,4,1,0,12,15,1,10,4,1,0,4.0,4.0
4279,2020,IT,11,Crotone,Spezia,DEDDD,DVEED,2.0,10.0,0.0,2.0,2.0,4.0,8.0,4.0,6.0,14.0,24.0,19.0,1.0,3.0,95.0,112.0,0.41,0.59,9,10,7,5,3,3,0,0,17,15,1,4,4,3,0,4.0,4.0
4280,2020,IT,11,Torino,Udinese,VEDED,DDEVV,6.0,10.0,1.0,3.0,3.0,1.0,6.0,5.0,17.0,10.0,24.0,12.0,7.0,2.0,96.0,103.0,0.61,0.39,8,10,3,3,3,3,0,0,11,26,2,2,0,1,2,4.0,4.0
4281,2020,IT,11,Lazio,Hellas Verona,VEVDV,VEDVE,17.0,16.0,5.0,4.0,2.0,4.0,3.0,2.0,16.0,13.0,17.0,8.0,2.0,10.0,117.0,115.0,0.58,0.42,12,6,4,4,5,3,0,0,14,17,5,3,3,3,2,4.0,4.0
4282,2020,IT,11,Cagliari,Inter,DVDEE,EEVVV,12.0,21.0,3.0,6.0,3.0,3.0,4.0,1.0,17.0,26.0,20.0,14.0,7.0,2.0,110.0,155.0,0.42,0.58,11,21,3,10,2,1,0,0,15,20,3,9,7,2,2,4.0,3.0
4283,2020,IT,11,Atalanta,Fiorentina,DVEED,DEDDE,14.0,9.0,4.0,2.0,2.0,3.0,3.0,5.0,18.0,11.0,16.0,16.0,1.0,8.0,137.0,109.0,0.53,0.47,21,5,7,2,1,2,0,0,18,15,11,2,1,4,0,4.0,4.0
4284,2020,IT,11,Bologna,Roma,VDVVD,VVVDE,12.0,18.0,4.0,5.0,0.0,3.0,6.0,2.0,15.0,19.0,17.0,15.0,1.0,4.0,150.0,154.0,0.53,0.47,7,15,1,7,4,2,0,0,15,9,1,5,3,1,2,3.0,3.0
4285,2020,IT,11,Napoli,Sampdoria,DVDVV,EDDED,21.0,11.0,7.0,3.0,0.0,2.0,2.0,5.0,24.0,15.0,7.0,17.0,5.0,7.0,161.0,106.0,0.66,0.34,18,8,6,3,3,4,0,0,13,16,7,5,2,4,0,3.0,4.0
4286,2020,IT,11,Genoa,Juventus,DDDDE,VEVEV,6.0,17.0,1.0,4.0,3.0,5.0,6.0,0.0,9.0,17.0,19.0,8.0,1.0,2.0,94.0,134.0,0.3,0.7,3,16,2,8,3,3,0,0,18,15,0,10,7,1,2,4.0,4.0
4287,2020,IT,11,Milan,Parma,VEVVV,EEDVE,26.0,10.0,8.0,2.0,2.0,4.0,0.0,4.0,23.0,10.0,9.0,17.0,4.0,3.0,156.0,81.0,0.65,0.35,26,4,6,2,3,3,0,0,12,16,13,1,0,4,1,3.0,4.0
4288,2020,IT,12,Udinese,Crotone,DEVVV,EDDDV,13.0,5.0,4.0,1.0,1.0,2.0,5.0,8.0,13.0,10.0,14.0,25.0,2.0,1.0,113.0,104.0,0.55,0.45,15,4,6,2,1,4,0,0,14,19,9,1,2,6,1,4.0,4.0
4289,2020,IT,12,Benevento,Lazio,DVEED,EVDVD,11.0,17.0,3.0,5.0,2.0,2.0,6.0,4.0,12.0,17.0,22.0,19.0,3.0,2.0,127.0,129.0,0.37,0.63,13,13,6,2,2,2,1,0,15,16,4,8,1,5,1,4.0,4.0
4290,2020,IT,12,Juventus,Atalanta,EVEVV,VEEDV,20.0,17.0,5.0,5.0,5.0,2.0,0.0,3.0,20.0,21.0,9.0,16.0,2.0,2.0,150.0,158.0,0.54,0.46,11,15,6,6,3,2,0,0,16,18,2,6,5,5,1,3.0,3.0
4291,2020,IT,12,Fiorentina,Sassuolo,EDDED,EVDEV,9.0,22.0,2.0,6.0,3.0,4.0,6.0,1.0,11.0,21.0,19.0,12.0,8.0,12.0,114.0,140.0,0.35,0.65,15,13,4,5,4,4,0,0,19,12,4,1,4,3,1,4.0,4.0
4292,2020,IT,12,Genoa,Milan,DDDED,EVVVE,6.0,27.0,1.0,8.0,3.0,3.0,7.0,0.0,10.0,25.0,22.0,11.0,1.0,4.0,97.0,182.0,0.42,0.58,10,13,4,4,2,3,0,0,23,16,4,10,2,2,1,4.0,3.0
4293,2020,IT,12,Spezia,Bologna,VEEDD,DVVDD,10.0,12.0,2.0,4.0,4.0,0.0,5.0,7.0,15.0,16.0,23.0,22.0,3.0,1.0,122.0,157.0,0.45,0.55,10,9,4,5,6,1,0,0,22,12,3,4,3,1,1,4.0,3.0
4294,2020,IT,12,Hellas Verona,Sampdoria,EDVEV,DDEDD,19.0,11.0,5.0,3.0,4.0,2.0,2.0,6.0,15.0,16.0,9.0,19.0,10.0,7.0,121.0,114.0,0.55,0.45,7,10,2,3,2,4,1,0,19,18,6,3,1,2,2,4.0,4.0
4295,2020,IT,12,Inter,Napoli,EVVVV,VDVVV,24.0,24.0,7.0,8.0,3.0,0.0,1.0,2.0,29.0,26.0,15.0,8.0,2.0,5.0,176.0,179.0,0.41,0.59,4,17,1,3,5,3,0,1,19,9,4,3,3,1,0,3.0,3.0
4296,2020,IT,12,Parma,Cagliari,EDVEE,VDEED,11.0,12.0,2.0,3.0,5.0,3.0,4.0,5.0,12.0,18.0,19.0,23.0,3.0,7.0,85.0,121.0,0.58,0.42,13,8,2,4,1,1,0,0,13,11,8,5,4,2,1,4.0,4.0
4297,2020,IT,12,Roma,Torino,VVDEV,EDEDD,21.0,6.0,6.0,1.0,3.0,3.0,2.0,7.0,24.0,19.0,16.0,27.0,4.0,7.0,169.0,104.0,0.62,0.38,12,16,4,5,4,3,0,1,23,17,4,2,4,2,0,3.0,4.0
4298,2020,IT,13,Fiorentina,Hellas Verona,DDEDE,DVEVD,10.0,19.0,2.0,5.0,4.0,4.0,6.0,3.0,12.0,16.0,20.0,11.0,8.0,10.0,129.0,128.0,0.61,0.39,8,4,0,2,2,2,0,0,12,19,4,1,2,0,1,4.0,4.0
4299,2020,IT,13,Sampdoria,Crotone,DEDDV,DDDVE,14.0,6.0,4.0,1.0,2.0,3.0,6.0,8.0,18.0,10.0,20.0,25.0,7.0,2.0,124.0,108.0,0.43,0.57,12,5,4,1,2,2,0,0,14,14,3,1,1,1,0,4.0,4.0
4300,2020,IT,13,Parma,Juventus,DVEEE,VEVVE,12.0,21.0,2.0,5.0,6.0,6.0,4.0,0.0,12.0,21.0,19.0,10.0,4.0,2.0,98.0,161.0,0.38,0.62,11,19,4,7,0,1,0,0,9,12,4,9,3,4,2,4.0,3.0
4301,2020,IT,13,Torino,Bologna,DEDDD,VVDDE,6.0,13.0,1.0,4.0,3.0,1.0,8.0,7.0,20.0,18.0,30.0,24.0,7.0,1.0,120.0,166.0,0.52,0.48,15,16,4,6,1,3,0,0,16,19,4,8,5,3,1,4.0,3.0
4302,2020,IT,13,Benevento,Genoa,VEEDE,DDEDE,12.0,7.0,3.0,1.0,3.0,4.0,6.0,7.0,13.0,12.0,23.0,24.0,3.0,1.0,140.0,107.0,0.44,0.56,11,8,2,2,1,3,0,0,9,23,6,5,2,1,0,4.0,4.0
4303,2020,IT,13,Inter,Spezia,VVVVV,EEDDE,27.0,11.0,8.0,2.0,3.0,5.0,1.0,5.0,30.0,17.0,15.0,25.0,3.0,3.0,180.0,132.0,0.42,0.58,9,7,4,1,1,2,0,0,12,10,3,2,0,3,0,3.0,4.0
4304,2020,IT,13,Cagliari,Udinese,DEEDE,EVVVE,13.0,14.0,3.0,4.0,4.0,2.0,5.0,5.0,18.0,13.0,23.0,14.0,8.0,3.0,129.0,128.0,0.53,0.47,11,14,3,4,2,1,0,0,14,15,5,7,3,2,1,4.0,4.0
4305,2020,IT,13,Sassuolo,Milan,VDEVE,VVVEE,23.0,28.0,6.0,8.0,5.0,4.0,1.0,0.0,22.0,27.0,13.0,13.0,12.0,4.0,153.0,195.0,0.68,0.32,15,11,5,5,1,3,0,0,15,14,6,4,3,4,2,3.0,3.0
4306,2020,IT,13,Atalanta,Roma,EEDVE,VDEVV,18.0,24.0,5.0,7.0,3.0,3.0,3.0,2.0,22.0,27.0,17.0,17.0,2.0,4.0,173.0,181.0,0.55,0.45,15,5,8,3,2,3,0,0,15,15,2,2,2,4,0,3.0,3.0
4307,2020,IT,13,Lazio,Napoli,VDVDE,DVVVD,18.0,24.0,5.0,8.0,3.0,0.0,4.0,3.0,18.0,26.0,20.0,9.0,2.0,5.0,142.0,196.0,0.4,0.6,10,14,2,6,4,3,0,0,16,11,4,9,6,0,0,4.0,3.0
4308,2020,IT,14,Crotone,Parma,DDVED,VEEED,6.0,12.0,1.0,2.0,3.0,6.0,9.0,5.0,11.0,12.0,28.0,23.0,2.0,4.0,113.0,109.0,0.49,0.51,11,14,6,7,4,6,0,0,18,31,3,6,6,4,0,4.0,4.0
4309,2020,IT,14,Juventus,Fiorentina,EVVEV,DEDEE,24.0,11.0,6.0,2.0,6.0,5.0,0.0,6.0,25.0,13.0,10.0,21.0,3.0,8.0,180.0,137.0,0.53,0.47,13,9,3,5,1,4,1,0,12,20,5,5,3,3,2,3.0,4.0
4310,2020,IT,14,Hellas Verona,Inter,VEVDE,VVVVV,20.0,30.0,5.0,9.0,5.0,3.0,3.0,1.0,17.0,32.0,12.0,16.0,10.0,3.0,132.0,189.0,0.4,0.6,6,18,2,6,4,2,0,0,18,21,2,8,4,1,2,4.0,3.0
4311,2020,IT,14,Sampdoria,Sassuolo,EDDVV,DEVED,17.0,23.0,5.0,6.0,2.0,5.0,6.0,2.0,21.0,23.0,21.0,15.0,7.0,12.0,136.0,168.0,0.47,0.53,26,14,6,8,2,4,1,0,13,15,14,6,5,4,2,4.0,3.0
4312,2020,IT,14,Udinese,Benevento,VVVEE,EEDEV,15.0,15.0,4.0,4.0,3.0,3.0,5.0,6.0,14.0,15.0,15.0,23.0,3.0,4.0,142.0,151.0,0.61,0.39,14,9,3,4,1,2,0,0,21,12,7,1,2,3,2,4.0,3.0
4313,2020,IT,14,Napoli,Torino,VVVDD,EDDDE,24.0,7.0,8.0,1.0,0.0,4.0,4.0,8.0,26.0,21.0,11.0,31.0,5.0,7.0,210.0,135.0,0.64,0.36,15,10,6,3,3,3,0,0,21,15,4,3,2,5,1,3.0,4.0
4314,2020,IT,14,Bologna,Atalanta,VDDEE,EDVEV,14.0,21.0,4.0,6.0,2.0,3.0,7.0,3.0,19.0,26.0,25.0,18.0,1.0,2.0,182.0,188.0,0.46,0.54,9,11,3,5,2,2,0,0,15,17,1,5,4,1,1,3.0,3.0
4315,2020,IT,14,Roma,Cagliari,DEVVD,EEDEE,24.0,14.0,7.0,3.0,3.0,5.0,3.0,5.0,28.0,19.0,21.0,24.0,4.0,8.0,186.0,140.0,0.61,0.39,15,9,8,1,3,2,0,0,20,21,6,0,0,5,0,3.0,4.0
4316,2020,IT,14,Milan,Lazio,VVEEV,DVDEV,31.0,21.0,9.0,6.0,4.0,3.0,0.0,4.0,29.0,20.0,14.0,20.0,4.0,3.0,206.0,152.0,0.4,0.6,12,14,4,6,2,4,0,0,10,17,4,6,4,2,0,3.0,3.0
4317,2020,IT,14,Spezia,Genoa,EDDED,DEDED,11.0,7.0,2.0,1.0,5.0,4.0,6.0,8.0,18.0,12.0,27.0,26.0,3.0,1.0,139.0,115.0,0.67,0.33,8,6,4,4,3,4,0,0,19,23,4,2,3,3,2,4.0,4.0
4318,2020,IT,15,Inter,Crotone,VVVVV,DVEDV,33.0,9.0,10.0,2.0,3.0,3.0,1.0,9.0,34.0,13.0,17.0,29.0,3.0,2.0,207.0,124.0,0.48,0.52,16,8,8,2,0,3,0,0,9,8,3,3,1,3,0,3.0,4.0
4319,2020,IT,15,Fiorentina,Bologna,EDEEV,DDEEE,14.0,15.0,3.0,4.0,5.0,3.0,6.0,7.0,16.0,21.0,21.0,27.0,9.0,1.0,146.0,191.0,0.46,0.54,8,8,0,3,4,3,0,0,9,14,8,5,3,0,1,3.0,3.0
4320,2020,IT,15,Parma,Torino,EEEDD,DDDEE,12.0,8.0,2.0,1.0,6.0,5.0,6.0,8.0,13.0,22.0,25.0,32.0,4.0,7.0,123.0,145.0,0.57,0.43,16,12,4,5,2,2,0,0,21,18,9,3,2,4,2,4.0,3.0
4321,2020,IT,15,Atalanta,Sassuolo,DVEVE,EVEDV,22.0,26.0,6.0,7.0,4.0,5.0,3.0,2.0,28.0,26.0,20.0,17.0,2.0,12.0,199.0,182.0,0.46,0.54,23,10,7,4,3,1,0,0,21,12,8,3,3,2,0,3.0,3.0
4322,2020,IT,15,Genoa,Lazio,EDEDV,VDEVD,10.0,21.0,2.0,6.0,4.0,3.0,8.0,5.0,14.0,22.0,27.0,23.0,1.0,3.0,121.0,166.0,0.39,0.61,10,11,3,2,2,4,0,0,11,21,4,9,2,2,1,4.0,3.0
4323,2020,IT,15,Roma,Sampdoria,EVVDV,DDVVD,27.0,17.0,8.0,5.0,3.0,2.0,3.0,7.0,31.0,23.0,23.0,24.0,4.0,7.0,201.0,162.0,0.64,0.37,20,5,6,2,3,5,0,0,20,17,8,2,2,5,0,3.0,3.0
4324,2020,IT,15,Cagliari,Napoli,EDEED,VVDDE,14.0,25.0,3.0,8.0,5.0,1.0,6.0,4.0,21.0,27.0,27.0,12.0,8.0,5.0,149.0,225.0,0.38,0.62,8,33,1,10,4,1,1,0,12,7,3,8,7,0,2,3.0,3.0
4325,2020,IT,15,Spezia,Hellas Verona,DDEDD,EVDED,11.0,20.0,2.0,5.0,5.0,5.0,7.0,4.0,19.0,18.0,29.0,14.0,3.0,10.0,147.0,138.0,0.53,0.47,7,12,1,3,6,0,1,0,22,11,3,5,2,1,2,3.0,4.0
4326,2020,IT,15,Benevento,Milan,EDEVV,VEEVV,18.0,34.0,5.0,10.0,3.0,4.0,6.0,0.0,17.0,32.0,23.0,16.0,5.0,4.0,160.0,218.0,0.61,0.39,24,9,5,1,1,3,0,1,10,15,12,4,0,5,2,3.0,3.0
4327,2020,IT,15,Juventus,Udinese,VVEVD,VVEED,24.0,15.0,6.0,4.0,6.0,3.0,1.0,6.0,25.0,14.0,13.0,17.0,3.0,3.0,193.0,156.0,0.62,0.38,20,10,10,3,3,0,0,0,15,10,7,1,2,6,0,3.0,3.0
4328,2020,IT,16,Cagliari,Benevento,DEEDD,DEVVD,14.0,18.0,3.0,5.0,5.0,3.0,7.0,7.0,22.0,17.0,31.0,25.0,8.0,5.0,157.0,184.0,0.61,0.39,12,10,5,4,4,3,1,0,19,14,7,6,2,4,2,3.0,3.0
4329,2020,IT,16,Bologna,Udinese,DEEEE,VEEDD,16.0,15.0,4.0,4.0,4.0,3.0,7.0,7.0,21.0,15.0,27.0,21.0,2.0,3.0,199.0,166.0,0.38,0.62,10,17,6,6,4,3,1,0,15,15,4,6,4,4,1,3.0,3.0
4330,2020,IT,16,Lazio,Fiorentina,DEVDE,DEEVE,22.0,15.0,6.0,3.0,4.0,6.0,5.0,6.0,23.0,16.0,24.0,21.0,3.0,10.0,177.0,154.0,0.45,0.55,13,10,3,4,3,1,0,0,13,12,2,9,4,1,0,3.0,3.0
4331,2020,IT,16,Sampdoria,Inter,DVVDD,VVVVV,17.0,36.0,5.0,11.0,2.0,3.0,8.0,1.0,23.0,40.0,25.0,19.0,7.0,3.0,167.0,223.0,0.37,0.63,9,24,2,6,3,4,0,0,13,19,4,10,5,1,0,3.0,3.0
4332,2020,IT,16,Atalanta,Parma,VEVEV,EEDDD,25.0,12.0,7.0,2.0,4.0,6.0,3.0,7.0,33.0,13.0,21.0,28.0,2.0,4.0,222.0,139.0,0.51,0.49,17,2,6,0,1,1,0,0,13,7,12,3,0,3,0,3.0,4.0
4333,2020,IT,16,Sassuolo,Genoa,VEDVD,DEDVE,26.0,11.0,7.0,2.0,5.0,5.0,3.0,8.0,27.0,15.0,22.0,28.0,12.0,1.0,192.0,131.0,0.63,0.37,17,7,3,2,3,3,0,0,19,14,8,2,1,1,0,3.0,4.0
4334,2020,IT,16,Crotone,Roma,VEDVD,VVDVV,9.0,30.0,2.0,9.0,3.0,3.0,10.0,3.0,15.0,32.0,35.0,23.0,2.0,5.0,132.0,221.0,0.51,0.49,14,11,4,3,2,3,0,0,15,20,3,4,1,3,2,4.0,3.0
4335,2020,IT,16,Torino,Hellas Verona,DDEEV,VDEDV,11.0,23.0,2.0,6.0,5.0,5.0,8.0,4.0,25.0,19.0,32.0,14.0,8.0,11.0,157.0,150.0,0.45,0.55,18,8,2,2,1,3,0,0,15,21,9,3,1,1,1,3.0,3.0
4336,2020,IT,16,Napoli,Spezia,VDDEV,DEDDD,28.0,11.0,9.0,2.0,1.0,5.0,4.0,8.0,31.0,19.0,13.0,30.0,5.0,3.0,258.0,154.0,0.62,0.38,29,8,9,2,2,5,0,1,10,17,10,2,1,8,2,1.0,3.0
4337,2020,IT,16,Milan,Juventus,EEVVV,VEVDV,37.0,27.0,11.0,7.0,4.0,6.0,0.0,1.0,34.0,29.0,16.0,14.0,5.0,3.0,227.0,213.0,0.43,0.57,20,14,8,6,1,2,0,0,19,17,7,4,3,7,2,3.0,3.0
4338,2020,IT,17,Benevento,Atalanta,EVVDV,EVEVV,21.0,28.0,6.0,8.0,3.0,4.0,7.0,3.0,19.0,36.0,26.0,21.0,5.0,3.0,194.0,239.0,0.42,0.58,5,27,2,12,3,2,0,0,14,22,1,11,8,1,2,3.0,3.0
4339,2020,IT,17,Genoa,Bologna,EDVED,EEEEE,11.0,17.0,2.0,4.0,5.0,5.0,9.0,7.0,16.0,23.0,30.0,29.0,1.0,2.0,138.0,209.0,0.36,0.64,10,13,7,3,2,0,0,0,13,9,1,4,3,5,0,4.0,3.0
4340,2020,IT,17,Milan,Torino,EVVVD,DEEVE,37.0,12.0,11.0,2.0,4.0,6.0,1.0,8.0,35.0,26.0,19.0,33.0,5.0,8.0,247.0,175.0,0.46,0.54,7,9,3,2,6,2,0,0,21,17,7,5,2,2,0,3.0,3.0
4341,2020,IT,17,Roma,Inter,VDVVV,VVVVD,33.0,36.0,10.0,11.0,3.0,3.0,3.0,2.0,35.0,41.0,24.0,21.0,5.0,3.0,232.0,247.0,0.51,0.49,14,17,8,6,3,3,0,0,21,12,3,7,4,6,1,3.0,1.0
4342,2020,IT,17,Udinese,Napoli,EEDDE,DDEVD,16.0,28.0,4.0,9.0,4.0,1.0,7.0,5.0,17.0,32.0,23.0,15.0,3.0,5.0,183.0,287.0,0.38,0.63,17,16,8,5,3,1,0,0,21,8,2,7,4,7,2,3.0,1.0
4343,2020,IT,17,Parma,Lazio,EDDDD,EVDEV,12.0,25.0,2.0,7.0,6.0,4.0,8.0,5.0,13.0,25.0,31.0,25.0,4.0,3.0,141.0,190.0,0.47,0.53,10,21,3,5,4,1,0,0,11,8,5,6,3,3,2,4.0,3.0
4344,2020,IT,17,Hellas Verona,Crotone,DEDVE,EDVDD,24.0,9.0,6.0,2.0,6.0,3.0,4.0,11.0,20.0,16.0,15.0,38.0,11.0,2.0,158.0,146.0,0.45,0.55,13,9,6,2,3,3,0,0,16,16,6,4,1,4,0,3.0,3.0
4345,2020,IT,17,Fiorentina,Cagliari,EEVED,EEDDD,15.0,14.0,3.0,3.0,6.0,5.0,7.0,8.0,17.0,23.0,23.0,33.0,10.0,8.0,164.0,169.0,0.52,0.48,14,8,4,1,1,3,0,0,18,14,9,5,1,3,0,3.0,3.0
4346,2020,IT,17,Juventus,Sassuolo,EVDVV,EDVDV,30.0,29.0,8.0,8.0,6.0,5.0,1.0,3.0,32.0,29.0,15.0,23.0,3.0,12.0,227.0,209.0,0.56,0.44,23,10,8,2,4,1,0,1,17,7,6,3,1,5,0,3.0,3.0
4347,2020,IT,17,Spezia,Sampdoria,EDDDV,VVDDV,14.0,20.0,3.0,6.0,5.0,2.0,8.0,8.0,21.0,25.0,31.0,26.0,3.0,7.0,162.0,176.0,0.56,0.44,8,6,3,3,4,3,0,0,21,16,4,2,2,2,0,3.0,3.0
4348,2020,IT,18,Lazio,Roma,VDEVV,DVVVE,28.0,34.0,8.0,10.0,4.0,4.0,5.0,3.0,27.0,37.0,25.0,26.0,4.0,5.0,211.0,246.0,0.4,0.6,8,7,8,2,5,4,0,0,13,20,1,7,2,5,0,3.0,3.0
4349,2020,IT,18,Bologna,Hellas Verona,EEEED,EDVEV,17.0,27.0,4.0,7.0,5.0,6.0,8.0,4.0,23.0,22.0,31.0,16.0,2.0,11.0,222.0,171.0,0.48,0.52,19,8,4,1,2,1,0,0,18,10,7,3,1,4,0,3.0,3.0
4350,2020,IT,18,Torino,Spezia,EEVED,DDDVV,12.0,17.0,2.0,4.0,6.0,5.0,9.0,8.0,26.0,23.0,35.0,32.0,8.0,3.0,184.0,170.0,0.66,0.34,10,6,1,3,3,4,0,1,12,13,6,2,3,1,1,3.0,3.0
4351,2020,IT,18,Sampdoria,Udinese,VDDVD,EDDED,20.0,16.0,6.0,4.0,2.0,4.0,9.0,8.0,26.0,18.0,28.0,25.0,7.0,3.0,182.0,200.0,0.54,0.46,14,15,5,5,1,1,0,0,10,12,11,5,4,4,0,3.0,3.0
4352,2020,IT,18,Napoli,Fiorentina,DEVDV,EVEDV,31.0,18.0,10.0,4.0,1.0,6.0,5.0,7.0,34.0,18.0,16.0,23.0,5.0,11.0,303.0,178.0,0.49,0.51,9,11,6,1,1,0,0,0,13,16,1,4,1,1,0,1.0,3.0
4353,2020,IT,18,Crotone,Benevento,DVDDD,VVDVD,9.0,21.0,2.0,6.0,3.0,3.0,12.0,8.0,17.0,20.0,40.0,30.0,2.0,5.0,155.0,199.0,0.41,0.59,9,22,3,5,1,3,0,1,15,15,4,13,3,0,0,3.0,3.0
4354,2020,IT,18,Sassuolo,Parma,DVDVD,DDDDD,29.0,12.0,8.0,2.0,5.0,6.0,4.0,9.0,30.0,13.0,26.0,33.0,12.0,4.0,219.0,151.0,0.6,0.4,16,11,3,2,3,2,0,0,18,13,5,2,1,3,1,3.0,3.0
4355,2020,IT,18,Atalanta,Genoa,VEVVV,DVEDV,31.0,14.0,9.0,3.0,4.0,5.0,3.0,9.0,40.0,18.0,22.0,30.0,3.0,2.0,266.0,148.0,0.64,0.36,18,7,2,3,1,2,0,0,15,13,9,1,3,2,1,1.0,3.0
4356,2020,IT,18,Inter,Juventus,VVVDE,VDVVV,37.0,33.0,11.0,9.0,4.0,6.0,2.0,1.0,43.0,35.0,23.0,16.0,3.0,3.0,264.0,250.0,0.5,0.5,17,10,6,4,2,2,0,0,9,16,3,4,4,4,0,1.0,1.0
